index,contest-tmp2m-14d__tmp2m
375734,28.545109478548753
375735,28.761479529059365
375736,28.549455670474345
375737,28.645229034023085
375738,28.880952633812125
375739,28.737995735229635
375740,28.395697822596702
375741,28.073094012954478
375742,27.71349793101504
375743,27.951826702562816
375744,28.12664694402521
375745,28.187641641733045
375746,28.48789438948715
375747,28.203228828011696
375748,27.72935807860013
375749,27.51806053149101
375750,27.214767307070645
375751,27.17369180869907
375752,26.8110314219426
375753,26.30886018298245
375754,26.69397118327391
375755,26.96147489867701
375756,26.658589131600248
375757,26.720599579035465
375758,26.229595631854
375759,25.604226782908704
375760,25.261765189363786
375761,25.175084691689825
375762,25.186030938985567
375763,24.9677011583655
375764,24.887108972741338
375765,25.08812929442327
375766,25.159337732151997
375767,25.29908465106015
375768,25.150203788694107
375769,25.180228433296712
375770,24.700000656676607
375771,24.468246580879462
375772,24.411306496319455
375773,24.612532296349677
375774,24.741085576372576
375775,24.658248527259964
375776,24.55965024191116
375777,24.39816342404451
375778,24.050116694582606
375779,23.75752713110508
375780,23.4745858425784
375781,23.355886003104157
375782,23.065092320079753
375783,22.743223587166888
375784,22.51602401790205
375785,22.37199636754643
375786,22.377646811908605
375787,21.933684397868625
375788,21.461567445832294
375789,21.85070641899842
375790,21.514230426575402
375791,21.237407256752732
375792,21.09006655627883
375793,20.673562270327132
375794,20.211727989389942
375795,28.812390726845287
375796,28.914695078664145
375797,28.764746856327225
375798,28.781893283223145
375799,28.986914829371038
375800,28.677351150887855
375801,28.284506921755767
375802,28.119455741071075
375803,27.70366325089256
375804,27.9550873040986
375805,28.114815887583656
375806,28.31972005277969
375807,28.678542521972037
375808,28.34907835791059
375809,27.801032477687215
375810,27.659264756924987
375811,27.20468710584553
375812,27.03498863449818
375813,26.86144757235067
375814,26.441519574866742
375815,26.575952112082597
375816,27.119428081556435
375817,26.796234397552027
375818,26.720605413641476
375819,26.240477044932476
375820,25.93511744887249
375821,25.628872135501553
375822,25.455012341736523
375823,25.404377255334857
375824,25.092134933773693
375825,25.125179437458897
375826,25.26147045964764
375827,25.531122559487297
375828,25.630744054730176
375829,25.56505987433229
375830,25.536165457000685
375831,25.275111723040666
375832,24.93499979294979
375833,24.97158616692368
375834,25.106107028745864
375835,25.295659115534413
375836,25.11429352340458
375837,25.130409062742224
375838,24.953383594391482
375839,24.577508561716463
375840,24.25167436034188
375841,23.888808635436092
375842,23.731036086287766
375843,23.447641008619417
375844,22.965844153244344
375845,23.023030648981198
375846,22.85311763013187
375847,22.67276891103641
375848,22.409575010347204
375849,22.474863815143685
375850,22.438784829602234
375851,21.95175730003033
375852,21.663286632767807
375853,21.474726804129862
375854,21.60132782109974
375855,21.13046392795095
375856,29.11470619009304
375857,29.115573053340942
375858,28.94220857211728
375859,28.93222766223497
375860,29.077700097805565
375861,28.688103343947255
