index,contest-tmp2m-14d__tmp2m
375734,28.73254545465322
375735,28.71220585695049
375736,28.63609009348934
375737,28.775321081836925
375738,28.818160316673808
375739,28.88027174030373
375740,28.431369340775877
375741,28.15307111193797
375742,27.909973092916882
375743,27.89535166067812
375744,27.78010414902333
375745,28.087864782021395
375746,28.178151388002146
375747,27.93263720019795
375748,27.527870783283277
375749,27.10698666996445
375750,26.911213017323
375751,26.60228688684355
375752,26.28752850561817
375753,26.406975964371945
375754,26.494872829659858
375755,26.561994460160285
375756,26.587018914480105
375757,26.207876862031142
375758,25.66355866060503
375759,25.138914347229502
375760,24.65655778462357
375761,24.83581541968201
375762,25.11275592228546
375763,25.019179259732354
375764,25.0183811127137
375765,25.116550383159986
375766,25.168970886957737
375767,25.039107689822835
375768,25.069102242597367
375769,25.098690456105793
375770,24.93033789810566
375771,24.62450955789369
375772,24.634452406034413
375773,24.80372854053101
375774,24.863427918153498
375775,24.881776539788426
375776,24.759610886285266
375777,24.32076583757658
375778,24.083876015424632
375779,23.88430302025929
375780,23.790739578102652
375781,23.65219735188141
375782,23.245830796230962
375783,22.585447538973614
375784,22.433297695038164
375785,22.49900567883332
375786,22.348994723273158
375787,22.339011696859373
375788,21.93790401579443
375789,22.005576437135126
375790,21.932592099611334
375791,21.34712855092117
375792,21.08868351488727
375793,21.00354765513169
375794,20.022991033750046
375795,29.079582516309042
375796,28.990124234671363
375797,28.951619440233582
375798,29.009440229002003
375799,29.08997570533677
375800,29.09761337439602
375801,28.576582232550404
375802,28.271942843331843
375803,27.869086789303346
375804,27.818369723713893
375805,27.879208740230766
375806,28.226899918200584
375807,28.55367088667912
375808,28.41482964067831
375809,27.94586212558956
375810,27.51495450930188
375811,27.24297641312627
375812,26.67862696772874
375813,26.441886864677414
375814,26.367766438680377
375815,26.403237101297936
375816,26.69977434829503
375817,26.742081982892298
375818,26.390378378038946
375819,25.767855366624786
375820,25.419192891195458
375821,25.114134864001777
375822,24.86595543506011
375823,25.399055475133803
375824,25.009000952795418
375825,25.1924604307156
375826,25.282976613692412
375827,25.459221866392614
375828,25.301904003803926
375829,25.27754637210954
375830,25.373366584320795
375831,25.19745933455168
375832,24.98452440365731
375833,25.04357751572842
375834,25.159098222632053
375835,25.125696481205097
375836,24.998898081755137
375837,24.873924692551306
375838,24.57945830624172
375839,24.26902402341004
375840,24.14299724718343
375841,24.0256764470774
375842,23.78892827105362
375843,23.418824157901497
375844,22.973844961123714
375845,22.803891416917608
375846,22.941004065261637
375847,22.477361286698525
375848,22.410223576548304
375849,22.217996539702
375850,22.466271562627632
375851,22.292178147537797
375852,21.82117529257158
375853,21.417672290175545
375854,21.24961995954289
375855,20.667982854170884
375856,29.00326063397535
375857,28.873857446929776
375858,28.784338987861187
375859,28.80774212091634
375860,28.81276538243669
375861,28.9470838408614
375862,28.521286689397556
375863,28.347695052725815
375864,27.971789523140803
375865,27.956216861466814
375866,27.984134490180672
375867,28.23219339246817
375868,28.18002267239807
375869,27.929755591335077
375870,27.433534181327204
375871,27.11063997356732
375872,27.058082869962348
375873,26.683936268612094
375874,26.398644709525072
375875,26.349069348354583
375876,26.654483222269818
375877,26.753803950707216
375878,26.430580635616522
375879,26.404943400527777
375880,25.72002334834055
375881,25.259200647929433
375882,24.973839313653457
375883,25.0795430322663
375884,25.35267583556924
375885,25.216923284052005
375886,25.03685937593103
375887,25.05229857485932
375888,25.158900503868303
375889,25.115116686725813
375890,25.22481777204583
375891,25.228969875675833
375892,25.070938686401774
375893,24.905459278515195
375894,25.00765695867211
375895,25.19268843039995
375896,25.208978842163283
375897,25.124768327605622
375898,25.022808019983025
375899,24.726859219604027
375900,24.46094608823617
375901,24.346843885177385
375902,24.251822937512166
375903,24.01610344973449
375904,23.641393647253544
375905,22.956302149573773
375906,22.707299022209472
375907,22.77722919713281
375908,22.275690035537977
375909,21.961899377204134
375910,21.484513373246624
375911,21.602480216022908
375912,21.07514362346706
375913,20.87509126668143
375914,20.840894746690175
375915,20.105703762105
375916,19.183428767994776
375917,28.618975418607736
375918,28.582517554176444
375919,28.554322651178325
375920,28.605814202493512
375921,28.606855309622407
375922,28.61700789248096
375923,28.062908637316863
375924,27.808706938774176
375925,27.44220439019844
375926,27.42811189881921
375927,27.560550469096256
375928,27.810405910206242
375929,27.966329812151674
375930,27.73149066656234
375931,27.261615645223877
375932,26.812948698253066
375933,26.654958306111247
375934,26.322293726274996
375935,25.90812811507871
375936,25.847299249318837
375937,25.849846003360668
375938,26.073777940963733
375939,26.17455136548387
375940,25.73761515431576
375941,25.274489571921556
375942,24.764041824929734
375943,24.529912913006886
375944,24.43121308988954
375945,24.743208493884637
375946,24.675849739874742
375947,24.510064376021187
375948,24.490299339388034
375949,24.556295551572962
375950,24.595057731136418
375951,24.64800797592072
375952,24.69129478908821
375953,24.770204307209
375954,24.482670397929006
375955,24.573487362046272
375956,24.746713451506572
375957,24.669292175937024
375958,24.455043419798002
375959,24.346430541044125
375960,24.00221732079354
375961,23.812724197063112
375962,23.768885505669395
375963,23.60686678424816
375964,23.382346575834298
375965,23.02933594549078
375966,22.333821951916974
375967,22.356762629080613
375968,22.393712744185642
375969,21.94634897971515
375970,21.791768863107954
375971,21.29325680882012
375972,21.533490957846304
375973,21.214030070035996
375974,20.938484390570828
375975,20.956919341805367
375976,20.412320181722862
375977,19.731138440964443
375978,28.63989538087733
375979,28.5848098624929
375980,28.592946072349392
375981,28.52848727250773
375982,28.58033330453311
375983,28.14685347922445
375984,27.77806751444747
375985,27.42098499264216
375986,27.04778174806262
375987,26.940360807906494
375988,26.976820253002476
375989,27.366264494187543
375990,27.595358660692668
375991,27.288636057344846
375992,26.77317821938388
375993,26.30733987378433
375994,26.100103078325198
375995,25.406658858617526
375996,25.26886230382393
375997,25.24388081507307
375998,25.542055256846993
375999,25.695185393608668
376000,25.71622526691481
376001,25.48980278527671
376002,24.926304144761357
376003,24.537894661732206
376004,24.453225438906706
376005,24.412125931242556
376006,24.496024118221946
376007,24.12159244666084
376008,24.293791846341072
376009,24.39348840173197
376010,24.43096252494274
376011,24.456259871489266
376012,24.614911534141775
376013,24.626848252853186
