index,contest-tmp2m-14d__tmp2m
375734,29.02172294886216
375735,28.985816396093085
375736,29.06091966504922
375737,29.198199808761682
375738,29.175572483689045
375739,28.899124947282775
375740,28.673475193259907
375741,28.48323011211107
375742,28.273375700529403
375743,28.501300283859546
375744,28.712362326007813
375745,28.76253014133239
375746,29.0260478890915
375747,28.730502361735088
375748,28.306424833035244
375749,28.147664560718894
375750,27.46489310464942
375751,27.1639807010636
375752,26.836251680587758
375753,26.826939263831186
375754,26.921549512393497
375755,26.994865529477387
375756,26.691389679075996
375757,26.104928254784944
375758,25.701401965058807
375759,25.254685935463243
375760,24.86007118645128
375761,25.165283063530282
375762,24.935276099988382
375763,24.770793437132127
375764,24.612201735429238
375765,24.66432556047188
375766,24.832649945983313
375767,24.76638141471244
375768,24.962725870046746
375769,25.09064157246395
375770,24.714295557947743
375771,24.547769692648533
375772,24.70818315611171
375773,25.127566901604055
375774,25.234010612028374
375775,25.22670666606701
375776,25.039878324814907
375777,24.574471027128517
375778,24.60712406043071
375779,24.351047989488247
375780,24.09725903753084
375781,24.08533078450833
375782,23.8417947847648
375783,23.29528810910368
375784,23.06889761222125
375785,22.89135302497702
375786,22.803956529774617
375787,22.49898721546629
375788,22.045807891277363
375789,21.801564601533347
375790,21.219197437718538
375791,20.79964384960914
375792,20.550863709819225
375793,19.869797211893392
375794,19.41716853175199
375795,29.354217520637096
375796,29.33881072176682
375797,29.367974486685593
375798,29.422781699981073
375799,29.482663910322707
375800,28.813798638811598
375801,28.52192791575888
375802,28.346679548056066
375803,28.220550970239536
375804,28.41717354382883
375805,28.527857437286524
375806,28.63220263660071
375807,29.038179029305542
375808,28.711799694073218
375809,28.246024107747502
375810,27.898779025730555
375811,27.471121013129693
375812,27.186383848131456
375813,26.95158989470625
375814,26.785856029677156
375815,26.895738114715964
375816,26.90599585652873
375817,26.76242194790268
375818,26.504125403767098
375819,26.021929198073437
375820,25.20524085007757
375821,25.102982907586238
375822,25.07719143441493
375823,24.788349120547757
375824,24.522788626665125
375825,24.58829509491011
375826,24.826386854487787
375827,24.80032193053222
375828,24.80649241068526
375829,24.96487501081903
375830,25.11952516130518
375831,24.88984101011421
375832,24.851601341910396
375833,25.045162317861987
375834,25.38377541797326
375835,25.446102948628578
375836,25.355431751313454
375837,25.09788175505825
375838,24.659099274882053
375839,24.72141282008894
375840,24.52845265623268
375841,24.222799182845883
375842,24.152486329220675
375843,23.913665489131247
375844,23.492550824972106
375845,22.91977661398718
375846,23.03207878515688
375847,22.948186778610463
375848,22.634706807656055
375849,22.248585640705166
375850,22.14257391502332
375851,21.51010593752957
375852,21.137567139571477
375853,20.859628716436724
375854,20.426174667113216
375855,19.759099030098128
375856,29.230656563947385
375857,29.111429777023805
375858,29.129707824815995
375859,29.169075497557863
375860,29.07009357830794
375861,28.90818511624001
375862,28.760389130241016
375863,28.636278897696315
375864,28.28652586498486
375865,28.54357478764622
375866,28.87990756558794
375867,28.788225715956674
375868,28.99014418615033
375869,28.674855091628253
375870,28.233585951726358
375871,27.980095820425255
375872,27.371904795478265
375873,27.367225931273964
375874,26.857549093858417
375875,26.774953693247628
375876,26.663605359704235
375877,26.91232180327475
375878,26.82919201765116
375879,26.516038600281707
375880,25.904767197082005
375881,25.207439847863707
375882,25.058592432167977
375883,25.192160153636806
375884,25.1164717094775
375885,24.67330563240861
375886,24.477487735364587
375887,24.745907298360077
375888,24.86364530349937
375889,24.85352960969413
375890,25.011697619669132
375891,25.100825404813705
375892,24.76791303565806
375893,24.70035258490941
375894,24.889609519548998
375895,25.27917865989469
375896,25.33292296623047
375897,25.34902933096493
375898,24.999708195839084
375899,24.70863650717339
375900,24.71468110450929
375901,24.591895398402244
375902,24.42471379329077
375903,24.31756916102065
375904,23.906364881798815
375905,23.555571758596038
375906,23.131934547994117
375907,23.014468595205877
375908,22.95507101256019
375909,22.5602456756987
375910,21.816248120796395
375911,21.374295841607424
375912,20.50602185021654
375913,20.280525015806383
375914,19.793733528116082
375915,19.244882976396582
375916,18.741609901796146
375917,28.6767881733749
375918,28.7060820343678
375919,28.785946565896822
375920,28.7234244657164
375921,28.646711227463136
375922,28.247302055193597
375923,28.087615670617478
375924,27.939965252243585
375925,27.790902835618468
375926,27.942498759130164
375927,28.12309833240144
375928,28.21750816042216
375929,28.39189614750501
375930,28.099619822937374
375931,27.739870876846467
375932,27.520771425850498
375933,26.947963539704276
375934,26.859437400572187
375935,26.364473314299968
375936,25.955465625144015
375937,26.073236518609956
375938,26.044383579885388
375939,25.963830848953492
375940,25.536481907545408
375941,25.074543501957276
375942,24.65332879030916
375943,24.113651491889044
375944,24.200147183778412
375945,24.203119211267538
375946,24.021711585755174
375947,23.87726110987608
375948,24.19581762194828
375949,24.24462040602443
375950,24.30321108193974
375951,24.490530906537153
375952,24.529342681777567
375953,24.519747588492287
375954,24.529962118052026
375955,24.766750138401
375956,25.145787495633655
375957,25.147122417309955
375958,25.115805891783104
375959,24.757688204704685
375960,24.40786533201163
375961,24.36145606597197
375962,24.26731380564744
375963,24.07280963504808
375964,23.948124032958685
375965,23.389215971708786
375966,23.02759360504669
375967,22.671701481665846
375968,22.612173431288824
375969,22.62061881076929
375970,22.142998226849244
375971,21.509400027354776
375972,21.171505236851893
375973,20.3984601849201
375974,20.025413818650314
375975,19.617415640626376
375976,19.123561247873045
375977,18.836563241196274
375978,28.734409496023762
375979,28.73189641411589
375980,28.787046274288443
375981,28.8542933297559
375982,28.67670578282856
375983,27.941782662219136
375984,27.768316477492668
375985,27.574676695370023
375986,27.47572544060288
375987,27.49970703779701
375988,27.64808158462133
375989,27.809753485955017
375990,28.105274361646476
375991,27.753708933979098
375992,27.370620986075224
375993,27.00263547007692
375994,26.60823793370677
375995,26.28050596170423
375996,26.18477192783773
375997,25.816726899254256
375998,25.78825997118767
375999,26.157211359964027
376000,25.852343814979196
376001,25.567101819608226
376002,24.937566777604694
376003,24.50040948065062
376004,24.112356568865113
376005,23.9505823356411
376006,23.841701612889597
376007,23.88686839992599
376008,23.840653374883534
376009,24.06025058120577
376010,23.982967482776385
376011,24.193851839439947
376012,24.50762407824398
376013,24.519959353516292
376014,24.407272096800522
376015,24.113616331497617
376016,24.41202966467065
376017,24.69036183257667
376018,24.70381286295546
376019,24.605693749538197
376020,24.22929804917853
376021,23.869224310792376
376022,23.963441403708767
376023,23.88117803133402
376024,23.64222213896155
376025,23.44414911789905
376026,23.144215066668117
376027,22.942317269843763
376028,22.516432584943324
376029,22.506761450590616
376030,22.43386395069943
376031,22.13033892718586
376032,21.703568765319034
376033,21.325741419454317
376034,20.83951714769821
376035,20.497033640916097
376036,20.367620123365082
376037,20.070678772520857
376038,19.47974106194544
376039,29.038158740345704
376040,28.88866084384462
376041,28.94234973681082
376042,29.037648859128222
376043,28.968141585266185
376044,28.84035236169262
376045,28.83730678326061
376046,28.707851096466154
376047,28.455704707907973
376048,28.480359382613994
376049,28.85220706784855
376050,28.826506415814798
376051,28.957949546786296
376052,28.724102245040143
376053,28.396053626323972
376054,28.202844292418696
376055,27.637015042516474
376056,27.495760153205595
376057,27.090982829643764
376058,26.7903871031766
376059,26.93379346623629
376060,26.693657469113894
376061,26.40818403545594
376062,25.980461368421786
376063,25.77575943957076
376064,25.269324740541954
376065,25.041607962341917
376066,25.02851230998219
376067,24.94431111296056
376068,24.384525762464545
376069,24.116202630565503
376070,24.238882354926368
376071,24.428664593195116
376072,24.248015091719303
376073,24.53510264288257
376074,24.726467847403594
376075,24.55445030189901
376076,24.48982386402161
376077,24.663860809354944
376078,24.870519149061458
376079,25.04853970314528
376080,25.25241032804245
376081,24.98334971930244
376082,24.65810471105101
376083,24.522616130527137
376084,24.472275185014766
376085,24.30053060405542
376086,24.27732736791002
376087,24.021432087382166
376088,23.598824603036697
376089,23.36944012635943
376090,22.946733291239248
376091,22.663538641334444
376092,22.372956385931715
376093,21.864219533857007
376094,21.394061116754003
376095,20.60169606643528
376096,19.907708364732226
376097,19.561961623281857
376098,18.847709557387613
376099,18.487569981946542
376100,28.706404006529336
376101,28.67105950679972
376102,28.738125304020215
376103,28.71510098380614
376104,28.68384801728373
376105,28.67191821280406
376106,28.514957247133342
376107,28.276777568830905
376108,28.04022059983844
376109,28.174661110849495
376110,28.522006074672223
376111,28.582612950065574
376112,28.643578749792926
376113,28.411322036905
376114,27.976251918142292
376115,27.73660465687199
376116,27.188914303104664
376117,27.29547968041095
376118,26.805458948012976
376119,26.533270995603864
376120,26.532786012359423
376121,26.611363073966537
376122,26.675782092564575
376123,26.422542763095098
376124,25.77024999976514
376125,25.16427489969262
376126,25.096014331458676
376127,25.215079598991824
376128,24.909805444294687
376129,24.33690239816931
376130,24.16603701928606
376131,24.331859245030493
376132,24.442913777350356
376133,24.370633270994162
376134,24.626710816707075
376135,24.754923515668505
376136,24.441170808509376
376137,24.28809010933636
376138,24.47607406959161
376139,24.796126580951515
376140,24.869385762715815
376141,24.99244188913231
376142,24.716355294172637
376143,24.393523471392395
376144,24.357976332113893
376145,24.315741883174447
376146,24.130436289779897
376147,24.030671044782068
376148,23.674304484563145
376149,23.209954840247775
376150,22.782738007923147
376151,22.649554761365668
376152,22.62221067454546
376153,22.197729084576707
376154,21.703206674420912
376155,21.201892673313957
376156,20.44474354160651
376157,19.705757586743623
376158,19.439420377115763
376159,18.667892453014378
376160,18.229155436540193
376161,27.903772051272867
376162,27.84714817996524
376163,27.87570513670826
376164,27.926809360718302
376165,27.923922113686828
376166,27.869971909576087
376167,27.67262153661128
376168,27.458727786018894
376169,27.321357633773456
376170,27.556910167027763
376171,27.859942070526735
376172,27.8573800916544
376173,28.021538910105217
376174,27.690805020523364
376175,27.172542313538855
376176,26.990684679989307
376177,26.454779948501898
376178,26.43607262605625
376179,25.998657458416012
376180,25.855033537206616
376181,25.820991353390987
376182,25.795618950138536
376183,25.711244287176484
376184,25.440804254863227
376185,24.928409969091035
376186,24.298817267840604
376187,24.11927420231188
376188,24.29435183884448
376189,24.01519617578007
376190,23.711143066706768
376191,23.312123767805517
376192,23.431955834255206
376193,23.606907337488657
376194,23.5842002369003
376195,23.87851505598521
376196,23.924091171054208
376197,23.722634336432968
376198,23.721504215594585
376199,23.949924888154243
376200,24.23417643746385
376201,24.327815892193392
376202,24.483420394207755
376203,24.090776527433814
376204,23.751747459934144
376205,23.708682307595375
376206,23.676993877445817
376207,23.39072566044747
376208,23.347113754671994
376209,23.111308833006504
376210,22.422264853942366
376211,22.096634758722097
376212,22.198196876443944
376213,21.780624697466703
376214,21.416509305935772
376215,20.885568490752977
376216,20.38828035191087
376217,19.900348564878314
376218,19.036247758041576
376219,18.783770970450444
376220,18.28797694796955
376221,17.83513424264378
376222,27.73252741721191
376223,27.750051307103146
376224,27.802592580486547
376225,27.841372275522573
376226,27.812370838699856
376227,27.635567093368365
376228,27.41505336246869
376229,27.251974502511302
376230,27.109673769696116
376231,27.29435316661241
376232,27.42197102633713
376233,27.65709401068689
376234,27.929457629882233
376235,27.584804382359316
376236,27.046700714942467
376237,27.06963218346891
376238,26.532982815475037
376239,26.093341364990337
376240,25.771193804800745
376241,25.473711488937642
376242,25.64363789423414
376243,25.764362774647026
376244,25.511629360088058
376245,24.997556224192387
376246,24.80982890149399
376247,23.9793726649864
376248,23.660397978010987
376249,23.668590637092997
376250,23.557323967740878
376251,23.38953037212789
376252,23.173139440256886
376253,23.254400796017222
376254,23.399330448307023
376255,23.42847414008629
376256,23.70442965761837
376257,23.753196371716797
376258,23.53247512169284
376259,23.482297888009107
376260,23.69342729558124
376261,23.952033639756007
376262,23.944182305169633
376263,23.97421111400095
376264,23.583981828742814
376265,23.297574026704808
376266,23.347126931068928
376267,23.267447001814215
376268,23.018372443178517
376269,22.852141833658415
376270,22.5578167075503
376271,22.085959749313506
376272,21.703451729394807
376273,21.602389861198105
376274,21.663853129813937
376275,21.17902740478748
376276,20.568320418905696
376277,20.19508579067827
376278,19.73485024253192
376279,19.30477656069352
376280,19.133887522949653
376281,18.750441866984065
376282,18.334129047756907
376283,27.808327976776553
376284,27.781365019614633
376285,27.789291461093498
376286,27.85788296824146
376287,27.749475305443717
376288,27.471808091937696
376289,27.29556839021692
376290,27.12830276000213
376291,27.01882400702501
376292,27.07461329159266
376293,27.24393347265515
376294,27.429294787238476
376295,27.664856156950826
376296,27.330041703490764
376297,26.769216747758698
376298,26.708748486764833
376299,26.28469779790421
376300,26.0114181051511
376301,25.664391844419235
376302,25.296384872998424
376303,25.446913174157928
376304,25.50778562295349
376305,25.17964716628167
376306,24.847079198739465
376307,24.58684271552518
376308,23.65490526571627
376309,23.41556825947263
376310,23.602570304683713
376311,23.400143726570796
376312,23.32681716123018
376313,23.204202922805607
376314,23.284384288435447
376315,23.30957336016371
376316,23.326256480211185
376317,23.66337903971722
376318,23.681615465938336
376319,23.459079190251206
376320,23.35163026418534
376321,23.592237078529372
376322,23.865301121161828
376323,23.828427944293818
376324,23.759358559072062
376325,23.32131457795297
376326,23.022030339364512
376327,23.062933306035607
376328,22.99352440978039
376329,22.70769587428392
376330,22.51838197173482
376331,22.205409053081446
376332,22.002045357327326
376333,21.619460448057957
376334,21.433512723283226
376335,21.670547744941082
376336,21.318758200939754
376337,20.863940526112323
376338,20.425247969364822
376339,19.75334841691287
376340,19.52013037964363
376341,19.454516377100312
376342,18.779699009084062
376343,18.296692362984672
376344,23.024041464628368
376345,22.999847281733384
376346,23.082987443095874
376347,22.931905099775733
376348,22.84652824418059
376349,22.375536896134747
376350,22.33061698024214
376351,22.245522154971574
376352,21.982923487293746
376353,22.026659655076088
376354,22.236606419225453
376355,22.12869725126246
376356,22.334864724518212
376357,22.039524079927695
376358,21.86406682666046
376359,21.734638803785355
376360,21.210667066621355
376361,21.138905763980794
376362,20.706651776758548
376363,20.3668974923513
376364,20.217445534362184
376365,19.929842403543944
376366,19.882462361343233
376367,19.436393226128782
376368,18.98881479367939
376369,18.80757736379826
376370,18.52976059815825
376371,18.494712454206493
376372,18.180086217324043
376373,17.941358802036987
376374,17.832280635537096
376375,18.18600194851669
376376,18.24906005770556
376377,18.023908024017935
376378,18.209722154566897
376379,18.36489833987951
376380,18.3166959376807
376381,18.450530547983906
376382,18.50153181547014
376383,18.753274621948044
376384,18.822202333179497
376385,18.693382746806506
376386,18.34055231193123
376387,17.893402328399368
376388,18.021965856183314
376389,18.043752067765745
376390,17.98246429656696
376391,18.014216661585813
376392,17.745017266973747
376393,17.523579176411847
376394,17.495101872524238
