index,contest-tmp2m-14d__tmp2m
375734,28.674114844936273
375735,28.765034938213446
375736,28.843190182906373
375737,28.95372247968837
375738,29.100063041898938
375739,28.78314901634247
375740,28.658020858061548
375741,28.55837941379908
375742,28.27880909163516
375743,28.142020735573812
375744,28.252532356769173
375745,28.48218829157964
375746,28.35488600933282
375747,28.005375851792625
375748,27.547577754791035
375749,27.314333186114666
375750,27.16866432161249
375751,27.03192012741082
375752,26.63092442811
375753,26.388097556301787
375754,26.22852164625789
375755,26.16286288638342
375756,26.09967636536644
375757,25.874810712949085
375758,25.4485171215084
375759,24.974713131012486
375760,24.695773319317556
375761,24.941273654613454
375762,24.5063760842813
375763,24.182941429411983
375764,24.292197371164487
375765,24.375092393522742
375766,24.243415844999674
375767,24.429711064982584
375768,24.521555084460054
375769,24.504955034456074
375770,24.11627248624925
375771,23.7993594183169
375772,23.88805632475573
375773,24.092918647975807
375774,24.211014423639053
375775,23.87295244497351
375776,23.95541554194758
375777,23.76441126662933
375778,23.517654867696372
375779,23.4295195849964
375780,23.209572634704173
375781,22.355417080975315
375782,22.149968069164103
375783,22.180394823405543
375784,21.927686281672898
375785,21.857576963764597
375786,21.475983732789814
375787,21.19799790851239
375788,21.572329026996883
375789,21.630472712558838
375790,20.83895957355713
375791,20.618508099731514
375792,20.294721899324358
375793,19.525614960102402
375794,19.18265929311207
375795,28.922997884283422
375796,28.83547863942784
375797,28.91552405943464
375798,28.913481693877618
375799,28.95874584521073
375800,28.288847055217385
375801,28.13157995818265
375802,28.047431585758993
375803,27.809204087512
375804,27.761954465023752
375805,27.811843301411123
375806,27.935907318088432
375807,28.121417811926875
375808,27.976848317803405
375809,27.59138065443485
375810,27.414284966525756
375811,27.075307432711366
375812,26.900774823450018
375813,26.4394345030969
375814,26.269670730928265
375815,26.311172559568107
375816,26.06032646729999
375817,26.077742726754913
375818,25.75769809033552
375819,25.47335483531928
375820,24.970557651824244
375821,24.620849484141207
375822,24.62316558647902
375823,24.620966703997667
375824,23.978501642391777
375825,24.084573171883747
375826,24.216011275030873
375827,23.918117974759966
375828,24.0396613355702
375829,24.161444645939724
375830,24.121796108663105
375831,24.06087964461152
