index,contest-tmp2m-14d__tmp2m
375734,28.96611533947089
375735,29.06162432088266
375736,29.03891011255309
375737,29.182255946633887
375738,29.434944509411654
375739,29.39032593909454
375740,29.264255297581393
375741,28.940030868427534
375742,28.54516830394256
375743,28.676476438252475
375744,28.680014059826988
375745,29.023124491172684
375746,28.829136850131263
375747,28.56643177508937
375748,28.13002660792364
375749,27.882783064819378
375750,27.47333093184745
375751,27.16232542063299
375752,26.817461920540428
375753,26.832159038132957
375754,26.86730107935022
375755,26.844846738132752
375756,26.593088148294395
375757,26.462797314218964
375758,26.11981157964476
375759,25.74102886090322
375760,25.380971879378492
375761,25.692222679418116
375762,25.182390725669876
375763,24.867048851910837
375764,24.734048061263024
375765,24.95842475183489
375766,25.461004784476152
375767,25.63333552211433
375768,25.642172723691555
375769,25.629514271974166
375770,24.90139360624434
375771,24.647083406461157
375772,24.771580803882337
375773,25.027679999620876
375774,25.1263920780313
375775,24.946455559023896
375776,24.684762593994904
375777,24.47002129429785
375778,24.137481844136005
375779,23.968413522212302
375780,23.85276557890468
375781,23.685852144193852
375782,23.693445041505775
375783,23.453512519612175
375784,23.122584781704195
375785,23.262401174032604
375786,22.894352856251885
375787,22.47260980563355
375788,22.14519338044352
375789,22.150604130044982
375790,21.123488674653938
375791,20.593502051931985
375792,20.435160829562484
375793,20.11784346668298
375794,19.548922191485474
375795,28.303619558268263
375796,28.337148437610445
375797,28.321471119608535
375798,28.431655233759475
375799,28.58530274903214
375800,28.509704962697285
375801,28.423493533365964
375802,28.156153713655016
375803,27.8055629699455
375804,27.873030593874947
375805,27.861889055751305
375806,28.129593119890334
375807,28.132407279253478
375808,27.88966706790079
375809,27.458531731347996
375810,27.284458393511635
375811,26.867061115639558
375812,26.632450827572644
375813,26.337348937892703
375814,26.220270934060657
375815,26.40531607561661
375816,26.543401323320026
375817,26.150895279398412
375818,25.806730616343913
375819,25.551505340107596
375820,25.258024372094244
375821,25.21504011349256
375822,24.881554329405105
375823,24.80483733586172
375824,24.545660252068036
375825,24.315201491343583
375826,24.587970961312624
375827,25.04386639814517
375828,25.2452713255963
375829,25.216795789320052
375830,25.25456970405593
375831,24.91838702595542
375832,24.66632260694623
375833,24.828368195397438
375834,25.028286645450496
375835,25.135521405981226
375836,24.963569226631645
375837,24.702876888867465
375838,24.50244069828764
375839,24.227898350332474
375840,24.02288739439903
375841,23.82996267216585
375842,23.65370475346142
375843,23.411547900369442
375844,23.1139124531476
375845,22.981561113438275
375846,23.1661875104542
375847,22.868179071431165
375848,22.424588627735716
375849,22.387307729764782
375850,22.15742926460714
375851,21.12838960530785
375852,20.667851229751733
375853,20.843638144206977
375854,20.59393011146024
375855,19.73972605685495
375856,29.11472599765413
375857,29.03629753791999
375858,29.340943026513212
375859,29.28981660070774
375860,29.370060713747918
375861,29.135437731863806
375862,28.970206285672436
375863,28.701616714250868
375864,28.258618066979256
375865,28.41064819846958
375866,28.421628016636127
375867,28.831175159894645
375868,28.27751343566026
375869,28.035258060708724
375870,27.661482218381025
375871,27.49766272661289
375872,27.404121069792723
375873,27.004708924913718
375874,26.585927424763526
375875,26.34619429343008
375876,26.29822453959769
375877,26.426553250338767
375878,26.206766264223685
375879,26.002241417455608
375880,25.606206872441078
375881,24.961215092650654
375882,25.098113134551838
375883,25.10287253522698
375884,24.866059279077742
375885,24.626549291393584
375886,24.81071888267129
375887,24.95171557429451
375888,25.307718456941917
375889,25.48860949186509
375890,25.597776951488104
375891,25.59692325661328
375892,24.89190524452775
375893,24.53042692627324
375894,24.922518336944492
375895,25.162184407068594
375896,25.262493101394032
375897,25.047770809241467
375898,24.80677873011546
375899,24.720167904499938
375900,24.276238873755553
375901,24.122674231018536
375902,23.861178316481272
375903,23.76338135907894
375904,23.50328273349683
375905,23.246241244125095
375906,22.925512116806647
375907,22.90925986378884
375908,22.68122054203443
375909,22.075464030995775
375910,21.516778236876508
375911,21.53287799323823
375912,20.75738937039369
375913,20.14355752510153
375914,19.671934223529256
375915,19.31926381944512
375916,18.579231202301756
375917,28.12769677313677
375918,28.236861899557308
375919,28.285416408341177
