index,contest-tmp2m-14d__tmp2m
375734,28.809557465584874
375735,28.86504097988821
375736,28.67450538691618
375737,28.858525610360857
375738,28.89672673282788
375739,28.896677350555468
375740,28.580680079284065
375741,28.17825804010583
375742,27.7340936441477
375743,27.947240347528947
375744,28.04427247836815
375745,28.00024932839152
375746,28.183395416681453
375747,27.735264646764715
375748,27.607088013792406
375749,27.40370922945395
375750,27.03998731164812
375751,26.820899825851725
375752,26.422163373503913
375753,26.02379265110742
375754,26.468856014182247
375755,26.641843692945343
375756,26.127937823273232
375757,26.067548825418775
375758,25.63261816956235
375759,25.08259753727332
375760,24.627427472951712
375761,24.984182381852143
375762,24.55012576305905
375763,24.623866940330974
375764,24.78625198641796
375765,24.97186984234132
375766,25.314717345966265
375767,25.50957890900331
375768,25.631574736035386
375769,25.598173855603278
375770,25.01705773791718
375771,24.749854196838186
375772,24.74193963892573
375773,25.133609543492163
375774,25.23479999530725
375775,25.266907053466767
375776,25.013137608648165
375777,24.606853275395054
375778,24.0636312639622
375779,23.906823936080833
375780,23.561830617163825
375781,23.452576296774403
375782,22.912331202999198
375783,22.5902533914599
375784,22.195836187120964
375785,22.07829000953656
375786,22.264966952189376
375787,22.180152931507337
375788,21.919405538164902
375789,21.87218903422382
375790,21.14575007381349
375791,20.80743010536971
375792,20.670528205003237
375793,20.463842597902982
375794,19.610736630474513
375795,28.993619188941054
375796,28.970064254007244
375797,28.818569750815865
375798,28.927082357980005
375799,29.07569538952135
375800,28.80592220594656
375801,28.580618347523167
375802,28.23602551320288
375803,27.684620701050257
375804,27.839545657860526
375805,27.954501169883052
375806,27.955515835091315
375807,28.209683414927078
375808,27.943211758692353
375809,27.75556868395561
375810,27.54432506635115
375811,27.178203238441576
375812,26.922549346664745
375813,26.575971902504836
375814,26.472972695448014
375815,26.695992136057068
375816,27.012910430247672
375817,26.483907823980644
375818,26.30240323899382
375819,25.93896945869296
375820,25.389093710153404
375821,24.8762589699714
375822,24.7631312856728
375823,24.749210278122916
375824,24.841090386881227
375825,24.751185279615292
375826,24.938330508438902
375827,25.18318245566126
375828,25.23334421753204
375829,25.499623937859056
375830,25.488133308458014
375831,25.221068326761888
375832,24.873357728111642
375833,24.89598303868283
375834,25.25059721013603
375835,25.36783301881188
375836,25.334481578536014
375837,25.078717482388843
375838,24.753307546111106
375839,24.15720610596044
375840,24.11086956082353
375841,23.74242181870914
375842,23.61926152542852
375843,23.122963490862226
375844,22.800262426230276
375845,22.54458146199302
375846,22.408350409361212
375847,22.189252784516793
375848,21.939317438336964
375849,22.091477320352546
375850,21.75524539449208
375851,21.25265365739891
375852,20.94927654546498
375853,20.86693674020088
375854,20.910964108444816
375855,19.97566309769264
375856,29.242106009297466
375857,29.17544737384733
375858,29.00567364034979
375859,29.083929662145557
375860,29.0653684401307
375861,28.980719738121017
375862,28.76688247795959
375863,28.30483990260905
375864,27.60930420786442
375865,27.774859284975694
375866,27.975708994870025
375867,28.184304209154067
375868,27.80597764428861
375869,27.489811770675686
375870,27.374193212023503
375871,27.192197110835956
375872,27.110292263013285
375873,26.801452280601858
375874,26.332657369207418
375875,26.096949066527678
375876,26.324568298782776
375877,26.650208515270343
375878,26.030317023058995
375879,26.0015676182067
375880,25.640852138187807
375881,24.998576381940694
375882,24.985312884813144
375883,24.852297971979745
375884,24.80499505420502
375885,24.99005259229527
375886,24.949746756634934
375887,25.08099945702102
375888,25.389608355581625
375889,25.599674256074536
375890,25.980134330647083
375891,25.86431604401694
375892,25.36299795237915
375893,25.10322214686785
375894,25.2663757070841
375895,25.570877407829354
375896,25.619385686505616
375897,25.48261222846061
375898,25.339218877468518
375899,24.958741541267123
375900,24.665928440687175
375901,24.446595785800916
375902,24.231175043499867
375903,23.945894699072518
375904,23.41796625322435
375905,23.238921871365672
375906,22.778261187701826
375907,22.766473699501635
375908,22.653748315562535
375909,22.278187935989486
375910,21.60555884537461
375911,21.62624578743656
375912,21.158333934483366
375913,20.771565762870125
375914,20.168738141891325
375915,20.478457670403827
375916,19.222502296353007
375917,28.641174707971242
375918,28.75575445334055
375919,28.6977299950735
375920,28.747497214800088
375921,28.74559825545478
375922,28.498060180522824
375923,28.258470893485743
375924,27.76456330670056
375925,27.19222367118688
375926,27.30853758146013
375927,27.363193706031538
375928,27.765188814091772
375929,27.60680478306253
375930,27.343428770243218
375931,27.17747810269058
375932,26.9909350765182
375933,26.794864261348643
375934,26.43486851209171
375935,25.98381074666087
375936,25.85615155193495
375937,26.129746091475617
375938,26.365760081861136
375939,25.973713326677597
375940,25.866916373377865
375941,25.468944364223532
375942,24.63679218140021
375943,24.461407175748008
375944,24.457315607405036
375945,24.421854506709103
375946,24.424798289406816
375947,24.526431193843855
375948,24.66670467080494
375949,24.871352939415388
375950,24.9797349010544
375951,25.357468839656327
375952,25.285013841832342
375953,24.960320841155827
375954,24.79617191338528
375955,24.799899270537843
375956,25.180213322427974
375957,25.252828681224365
375958,25.02090026619392
375959,24.89340608837638
375960,24.476665671952418
375961,24.19484970481108
375962,24.045872487970264
375963,23.750524976398594
375964,23.364561882105573
375965,22.816957637510097
375966,22.515555002061802
375967,22.245319116423016
375968,22.32329472648336
375969,21.99494085465431
375970,21.72454279328103
375971,21.436169234252958
375972,21.32429062808432
375973,20.690307824687473
375974,20.211850226966348
375975,19.950739812005708
375976,19.993797151338605
375977,19.058223509198797
375978,28.464822716572563
375979,28.574749789956044
375980,28.514382175573537
375981,28.530744609066346
375982,28.460658874121528
375983,28.135475327428335
375984,27.996056572713638
375985,27.537976364192048
375986,27.077310374865725
375987,27.101660633332422
375988,27.126175055951325
375989,27.369768012413488
375990,27.529267175093715
375991,27.21068903477876
375992,26.95230164879011
375993,26.767920205268666
375994,26.37821855721439
375995,25.871999389288046
375996,25.545329704421206
375997,25.49104762199883
375998,25.745055066475707
375999,26.030908200186666
376000,25.870571793340467
376001,25.625552843036917
376002,25.38634038338496
376003,24.665451106020328
376004,24.369923481385236
376005,24.029369003823582
376006,24.242341342869334
376007,24.092649799744237
376008,24.237349034381037
376009,24.360870800072426
376010,24.825863754593087
376011,24.910802644457462
376012,25.387776334913195
376013,25.306064234631087
376014,25.060100968742226
376015,24.839364115752794
376016,24.799263864058037
376017,25.18225503536064
376018,25.172863736095497
376019,24.809418416423554
376020,24.88981553673326
376021,24.473757818000543
376022,23.742691599522036
376023,23.73302874618475
376024,23.337417510163068
376025,23.004730089625784
376026,22.46073590067204
376027,22.409603796731993
376028,21.792451191369125
376029,21.777517618333846
376030,22.052189138451567
376031,21.591924788017423
